GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US27214,27214,ZCTA5 27214,64209,12937
8600000US27215,27215,ZCTA5 27215,58767,4191
8600000US27217,27217,ZCTA5 27217,41565,3028
8600000US27229,27229,ZCTA5 27229,38819,7349
8600000US27231,27231,ZCTA5 27231,59250,9916
8600000US27233,27233,ZCTA5 27233,73445,7040
8600000US27235,27235,ZCTA5 27235,95536,18553
8600000US27239,27239,ZCTA5 27239,49477,6058
8600000US27242,27242,ZCTA5 27242,29070,9465
8600000US27243,27243,ZCTA5 27243,74741,7448
8600000US27244,27244,ZCTA5 27244,72599,5470
8600000US27248,27248,ZCTA5 27248,41651,6667
8600000US27249,27249,ZCTA5 27249,60905,8731
8600000US27252,27252,ZCTA5 27252,55548,5272
8600000US27253,27253,ZCTA5 27253,50912,3512
8600000US27258,27258,ZCTA5 27258,57188,6033
8600000US27260,27260,ZCTA5 27260,27697,2052
8600000US27262,27262,ZCTA5 27262,52492,4023
8600000US27263,27263,ZCTA5 27263,50309,3170
8600000US27265,27265,ZCTA5 27265,66145,2877
8600000US27278,27278,ZCTA5 27278,78953,10151
8600000US27281,27281,ZCTA5 27281,61563,14514
8600000US27282,27282,ZCTA5 27282,71870,6323
8600000US27283,27283,ZCTA5 27283,58806,6824
8600000US27284,27284,ZCTA5 27284,71785,3612
8600000US27288,27288,ZCTA5 27288,38004,2542
8600000US27291,27291,ZCTA5 27291,47298,12056
8600000US27292,27292,ZCTA5 27292,49150,3418
8600000US27295,27295,ZCTA5 27295,56700,3282
8600000US27298,27298,ZCTA5 27298,54657,7693
8600000US27299,27299,ZCTA5 27299,54654,3954
8600000US27301,27301,ZCTA5 27301,68782,12693
8600000US27302,27302,ZCTA5 27302,69844,7190
8600000US27305,27305,ZCTA5 27305,50514,2442
8600000US27306,27306,ZCTA5 27306,46458,6557
8600000US27310,27310,ZCTA5 27310,114861,11428
8600000US27311,27311,ZCTA5 27311,42500,8329
8600000US27312,27312,ZCTA5 27312,82667,6157
8600000US27313,27313,ZCTA5 27313,68324,5838
8600000US27314,27314,ZCTA5 27314,76098,16919
8600000US27315,27315,ZCTA5 27315,56528,7832
8600000US27316,27316,ZCTA5 27316,43415,3046
8600000US27317,27317,ZCTA5 27317,57204,5581
8600000US27320,27320,ZCTA5 27320,51906,3889
8600000US27325,27325,ZCTA5 27325,43471,4555
8600000US27326,27326,ZCTA5 27326,47500,18044
8600000US27330,27330,ZCTA5 27330,55440,3431
8600000US27332,27332,ZCTA5 27332,57040,6021
8600000US27340,27340,ZCTA5 27340,-,**
8600000US27341,27341,ZCTA5 27341,47702,11477
8600000US27343,27343,ZCTA5 27343,52031,13982
8600000US27344,27344,ZCTA5 27344,44500,4969
8600000US27349,27349,ZCTA5 27349,57617,11998
8600000US27350,27350,ZCTA5 27350,61332,9303
8600000US27355,27355,ZCTA5 27355,40021,8432
8600000US27356,27356,ZCTA5 27356,48750,20478
8600000US27357,27357,ZCTA5 27357,70313,13646
8600000US27358,27358,ZCTA5 27358,103525,6482
8600000US27360,27360,ZCTA5 27360,46053,4842
8600000US27370,27370,ZCTA5 27370,58636,4593
8600000US27371,27371,ZCTA5 27371,52415,7196
8600000US27376,27376,ZCTA5 27376,56649,10496
8600000US27377,27377,ZCTA5 27377,71279,3927
8600000US27379,27379,ZCTA5 27379,39861,4642
8600000US27401,27401,ZCTA5 27401,33750,4187
8600000US27403,27403,ZCTA5 27403,64868,7700
8600000US27405,27405,ZCTA5 27405,34783,2026
8600000US27406,27406,ZCTA5 27406,44215,2286
8600000US27407,27407,ZCTA5 27407,54261,2607
8600000US27408,27408,ZCTA5 27408,83477,5104
8600000US27409,27409,ZCTA5 27409,51806,7881
8600000US27410,27410,ZCTA5 27410,80387,3960
8600000US27455,27455,ZCTA5 27455,81609,6183
8600000US27501,27501,ZCTA5 27501,59413,3757
8600000US27502,27502,ZCTA5 27502,110187,6999
8600000US27503,27503,ZCTA5 27503,112250,19180
8600000US27504,27504,ZCTA5 27504,49379,6406
8600000US27505,27505,ZCTA5 27505,50435,5472
8600000US27507,27507,ZCTA5 27507,55714,31571
8600000US27508,27508,ZCTA5 27508,36424,7227
8600000US27509,27509,ZCTA5 27509,46889,5030
8600000US27510,27510,ZCTA5 27510,56011,7681
8600000US27511,27511,ZCTA5 27511,83478,4838
8600000US27513,27513,ZCTA5 27513,105295,6503
8600000US27514,27514,ZCTA5 27514,118354,7326
8600000US27516,27516,ZCTA5 27516,110598,7814
8600000US27517,27517,ZCTA5 27517,114596,5547
8600000US27518,27518,ZCTA5 27518,126064,7458
8600000US27519,27519,ZCTA5 27519,136916,6512
8600000US27520,27520,ZCTA5 27520,66533,5287
8600000US27521,27521,ZCTA5 27521,56609,3815
8600000US27522,27522,ZCTA5 27522,70915,10750
8600000US27523,27523,ZCTA5 27523,99028,17897
8600000US27524,27524,ZCTA5 27524,48595,8065
8600000US27525,27525,ZCTA5 27525,48750,7312
8600000US27526,27526,ZCTA5 27526,73417,4076
8600000US27527,27527,ZCTA5 27527,80178,7004
8600000US27529,27529,ZCTA5 27529,68460,3760
8600000US27530,27530,ZCTA5 27530,45802,3335
8600000US27531,27531,ZCTA5 27531,-,**
8600000US27534,27534,ZCTA5 27534,55761,2672
8600000US27536,27536,ZCTA5 27536,30301,3048
8600000US27537,27537,ZCTA5 27537,44531,4159
8600000US27539,27539,ZCTA5 27539,94511,10313
8600000US27540,27540,ZCTA5 27540,100385,3979
8600000US27541,27541,ZCTA5 27541,72434,5428
8600000US27542,27542,ZCTA5 27542,50523,10309
8600000US27544,27544,ZCTA5 27544,53034,3747
8600000US27545,27545,ZCTA5 27545,67403,6961
8600000US27546,27546,ZCTA5 27546,53158,4073
8600000US27549,27549,ZCTA5 27549,49472,5807
8600000US27551,27551,ZCTA5 27551,58218,10222
8600000US27553,27553,ZCTA5 27553,65052,16984
8600000US27555,27555,ZCTA5 27555,48750,7167
8600000US27556,27556,ZCTA5 27556,"250,000+",***
8600000US27557,27557,ZCTA5 27557,47305,7384
8600000US27559,27559,ZCTA5 27559,71763,17878
8600000US27560,27560,ZCTA5 27560,102837,7279
8600000US27562,27562,ZCTA5 27562,74750,15601
8600000US27563,27563,ZCTA5 27563,44792,11921
8600000US27565,27565,ZCTA5 27565,52368,2203
8600000US27568,27568,ZCTA5 27568,49286,22650
8600000US27569,27569,ZCTA5 27569,44158,5893
8600000US27571,27571,ZCTA5 27571,88333,12706
8600000US27572,27572,ZCTA5 27572,75662,13074
8600000US27573,27573,ZCTA5 27573,31466,3214
8600000US27574,27574,ZCTA5 27574,50565,2638
8600000US27576,27576,ZCTA5 27576,45258,4708
8600000US27577,27577,ZCTA5 27577,45880,5142
8600000US27581,27581,ZCTA5 27581,57500,9091
8600000US27582,27582,ZCTA5 27582,36250,22945
8600000US27583,27583,ZCTA5 27583,59795,5717
8600000US27587,27587,ZCTA5 27587,96429,2587
8600000US27589,27589,ZCTA5 27589,37229,6604
8600000US27591,27591,ZCTA5 27591,58864,6130
8600000US27592,27592,ZCTA5 27592,67054,6388
8600000US27596,27596,ZCTA5 27596,68778,5868
8600000US27597,27597,ZCTA5 27597,59155,5173
8600000US27601,27601,ZCTA5 27601,26947,3200
8600000US27603,27603,ZCTA5 27603,70322,7143
8600000US27604,27604,ZCTA5 27604,57478,3877
8600000US27605,27605,ZCTA5 27605,109931,12425
8600000US27606,27606,ZCTA5 27606,64704,5812
8600000US27607,27607,ZCTA5 27607,92203,5074
8600000US27608,27608,ZCTA5 27608,125123,7929
8600000US27609,27609,ZCTA5 27609,71768,7425
8600000US27610,27610,ZCTA5 27610,48719,1586
8600000US27612,27612,ZCTA5 27612,99236,7788
8600000US27613,27613,ZCTA5 27613,109216,7120
8600000US27614,27614,ZCTA5 27614,121542,9623
8600000US27615,27615,ZCTA5 27615,99133,4721
8600000US27616,27616,ZCTA5 27616,59503,4474
8600000US27617,27617,ZCTA5 27617,110222,20685
8600000US27701,27701,ZCTA5 27701,33953,3861
8600000US27703,27703,ZCTA5 27703,61035,2689
8600000US27704,27704,ZCTA5 27704,45798,3323
8600000US27705,27705,ZCTA5 27705,68734,8709
8600000US27707,27707,ZCTA5 27707,62428,3936
8600000US27709,27709,ZCTA5 27709,64821,63645
8600000US27712,27712,ZCTA5 27712,90366,5796
8600000US27713,27713,ZCTA5 27713,86299,4598
8600000US27801,27801,ZCTA5 27801,33327,3589
8600000US27803,27803,ZCTA5 27803,54271,5729
8600000US27804,27804,ZCTA5 27804,54727,3343
8600000US27805,27805,ZCTA5 27805,42500,4341
8600000US27806,27806,ZCTA5 27806,60380,17145
8600000US27807,27807,ZCTA5 27807,50465,7532
8600000US27808,27808,ZCTA5 27808,53571,8979
8600000US27809,27809,ZCTA5 27809,48311,7696
8600000US27810,27810,ZCTA5 27810,44706,8451
8600000US27812,27812,ZCTA5 27812,46058,10250
8600000US27813,27813,ZCTA5 27813,50938,23922
8600000US27814,27814,ZCTA5 27814,61434,9901
8600000US27816,27816,ZCTA5 27816,41591,3140
8600000US27817,27817,ZCTA5 27817,50705,3338
8600000US27818,27818,ZCTA5 27818,33438,12925
8600000US27819,27819,ZCTA5 27819,37000,25078
8600000US27820,27820,ZCTA5 27820,39583,8087
8600000US27821,27821,ZCTA5 27821,52875,11884
8600000US27822,27822,ZCTA5 27822,65034,6351
8600000US27823,27823,ZCTA5 27823,35109,6923
8600000US27824,27824,ZCTA5 27824,38438,37423
8600000US27825,27825,ZCTA5 27825,42750,35411
8600000US27827,27827,ZCTA5 27827,78750,37988
8600000US27828,27828,ZCTA5 27828,50577,6425
8600000US27829,27829,ZCTA5 27829,53780,3318
8600000US27830,27830,ZCTA5 27830,47359,15238
8600000US27831,27831,ZCTA5 27831,29132,3662
8600000US27832,27832,ZCTA5 27832,41875,13022
8600000US27834,27834,ZCTA5 27834,40637,2448
8600000US27837,27837,ZCTA5 27837,83757,4590
8600000US27839,27839,ZCTA5 27839,42232,20538
8600000US27840,27840,ZCTA5 27840,31339,9823
8600000US27842,27842,ZCTA5 27842,66776,16680
8600000US27843,27843,ZCTA5 27843,33100,8914
8600000US27844,27844,ZCTA5 27844,30580,6481
8600000US27845,27845,ZCTA5 27845,43875,20907
8600000US27846,27846,ZCTA5 27846,60114,8814
8600000US27847,27847,ZCTA5 27847,28021,23003
8600000US27849,27849,ZCTA5 27849,39500,6590
8600000US27850,27850,ZCTA5 27850,54342,6673
8600000US27851,27851,ZCTA5 27851,48526,5377
8600000US27852,27852,ZCTA5 27852,58576,13160
8600000US27855,27855,ZCTA5 27855,40774,11194
8600000US27856,27856,ZCTA5 27856,54547,9940
8600000US27857,27857,ZCTA5 27857,48333,8917
8600000US27858,27858,ZCTA5 27858,68299,3639
8600000US27860,27860,ZCTA5 27860,42024,9728
8600000US27861,27861,ZCTA5 27861,19231,8763
8600000US27862,27862,ZCTA5 27862,58214,23725
8600000US27863,27863,ZCTA5 27863,58218,5156
8600000US27864,27864,ZCTA5 27864,49044,8085
8600000US27865,27865,ZCTA5 27865,54453,9202
8600000US27866,27866,ZCTA5 27866,34531,6612
8600000US27869,27869,ZCTA5 27869,27500,19070
8600000US27870,27870,ZCTA5 27870,43408,4810
8600000US27871,27871,ZCTA5 27871,44231,6365
8600000US27872,27872,ZCTA5 27872,48750,18212
8600000US27873,27873,ZCTA5 27873,53125,17530
8600000US27874,27874,ZCTA5 27874,50179,13866
8600000US27875,27875,ZCTA5 27875,63482,45496
8600000US27876,27876,ZCTA5 27876,35750,19304
8600000US27878,27878,ZCTA5 27878,29253,4034
8600000US27879,27879,ZCTA5 27879,58750,33366
8600000US27880,27880,ZCTA5 27880,52317,16344
8600000US27881,27881,ZCTA5 27881,49063,18809
8600000US27882,27882,ZCTA5 27882,53906,6793
8600000US27883,27883,ZCTA5 27883,51410,4831
8600000US27884,27884,ZCTA5 27884,43973,12751
8600000US27885,27885,ZCTA5 27885,44678,43613
8600000US27886,27886,ZCTA5 27886,43743,4073
8600000US27888,27888,ZCTA5 27888,40075,10315
8600000US27889,27889,ZCTA5 27889,50664,2464
8600000US27890,27890,ZCTA5 27890,32188,4980
8600000US27891,27891,ZCTA5 27891,47130,2844
8600000US27892,27892,ZCTA5 27892,46852,4963
8600000US27893,27893,ZCTA5 27893,37844,2060
8600000US27896,27896,ZCTA5 27896,67208,7087
8600000US27897,27897,ZCTA5 27897,22692,12097
8600000US27909,27909,ZCTA5 27909,52861,3396
8600000US27910,27910,ZCTA5 27910,41930,5086
8600000US27915,27915,ZCTA5 27915,64566,18759
8600000US27916,27916,ZCTA5 27916,56635,29685
8600000US27917,27917,ZCTA5 27917,30273,24147
8600000US27919,27919,ZCTA5 27919,79948,42645
8600000US27920,27920,ZCTA5 27920,45972,26977
8600000US27921,27921,ZCTA5 27921,67406,12764
8600000US27922,27922,ZCTA5 27922,39079,18817
8600000US27923,27923,ZCTA5 27923,45469,8874
8600000US27924,27924,ZCTA5 27924,33750,20496
8600000US27925,27925,ZCTA5 27925,36419,4221
8600000US27926,27926,ZCTA5 27926,57727,12079
8600000US27927,27927,ZCTA5 27927,95208,19325
8600000US27928,27928,ZCTA5 27928,47708,14321
8600000US27929,27929,ZCTA5 27929,80923,14901
8600000US27932,27932,ZCTA5 27932,45121,4832
8600000US27935,27935,ZCTA5 27935,65208,32828
8600000US27936,27936,ZCTA5 27936,55694,12427
8600000US27937,27937,ZCTA5 27937,59188,9436
8600000US27938,27938,ZCTA5 27938,55417,9715
8600000US27939,27939,ZCTA5 27939,60613,11667
8600000US27941,27941,ZCTA5 27941,70625,52954
8600000US27942,27942,ZCTA5 27942,46000,9646
8600000US27943,27943,ZCTA5 27943,78056,19852
8600000US27944,27944,ZCTA5 27944,47659,6235
8600000US27946,27946,ZCTA5 27946,42361,12105
8600000US27947,27947,ZCTA5 27947,56178,12915
8600000US27948,27948,ZCTA5 27948,61438,5971
8600000US27949,27949,ZCTA5 27949,74000,13515
8600000US27950,27950,ZCTA5 27950,71100,10467
8600000US27953,27953,ZCTA5 27953,39901,5174
8600000US27954,27954,ZCTA5 27954,65636,10615
8600000US27956,27956,ZCTA5 27956,102344,55468
8600000US27957,27957,ZCTA5 27957,46250,18683
8600000US27958,27958,ZCTA5 27958,81875,8817
8600000US27959,27959,ZCTA5 27959,76250,26393
8600000US27960,27960,ZCTA5 27960,64063,10011
8600000US27962,27962,ZCTA5 27962,44552,9801
8600000US27964,27964,ZCTA5 27964,86538,64169
8600000US27966,27966,ZCTA5 27966,67188,28635
8600000US27967,27967,ZCTA5 27967,49063,31209
8600000US27968,27968,ZCTA5 27968,-,**
8600000US27970,27970,ZCTA5 27970,41046,6905
8600000US27973,27973,ZCTA5 27973,76875,34716
8600000US27974,27974,ZCTA5 27974,55417,8938
8600000US27976,27976,ZCTA5 27976,75984,6674
8600000US27978,27978,ZCTA5 27978,115625,114576
8600000US27979,27979,ZCTA5 27979,52467,14588
8600000US27980,27980,ZCTA5 27980,53707,33872
8600000US27981,27981,ZCTA5 27981,60208,18682
8600000US27982,27982,ZCTA5 27982,-,**
8600000US27983,27983,ZCTA5 27983,41537,3948
8600000US27985,27985,ZCTA5 27985,38523,24882
8600000US27986,27986,ZCTA5 27986,35859,6798
8600000US28001,28001,ZCTA5 28001,49345,2626
8600000US28006,28006,ZCTA5 28006,39444,23368
8600000US28007,28007,ZCTA5 28007,30586,1949
8600000US28009,28009,ZCTA5 28009,38333,7705
8600000US28012,28012,ZCTA5 28012,69091,7042
8600000US28016,28016,ZCTA5 28016,46723,4879
8600000US28017,28017,ZCTA5 28017,-,**
8600000US28018,28018,ZCTA5 28018,41875,12728
8600000US28019,28019,ZCTA5 28019,-,**
8600000US28020,28020,ZCTA5 28020,51875,8009
8600000US28021,28021,ZCTA5 28021,49752,3745
8600000US28023,28023,ZCTA5 28023,57675,7048
8600000US28025,28025,ZCTA5 28025,59333,4049
8600000US28027,28027,ZCTA5 28027,75633,4337
8600000US28031,28031,ZCTA5 28031,101065,3943
8600000US28032,28032,ZCTA5 28032,46010,5357
8600000US28033,28033,ZCTA5 28033,48984,15107
8600000US28034,28034,ZCTA5 28034,50318,4100
8600000US28036,28036,ZCTA5 28036,122644,13560
8600000US28037,28037,ZCTA5 28037,88894,8639
8600000US28039,28039,ZCTA5 28039,-,**
8600000US28040,28040,ZCTA5 28040,41362,8312
8600000US28043,28043,ZCTA5 28043,40849,2313
8600000US28052,28052,ZCTA5 28052,35244,1889
8600000US28054,28054,ZCTA5 28054,47308,2389
8600000US28056,28056,ZCTA5 28056,70926,4952
8600000US28071,28071,ZCTA5 28071,60536,12570
8600000US28072,28072,ZCTA5 28072,61719,10887
8600000US28073,28073,ZCTA5 28073,37979,6556
8600000US28075,28075,ZCTA5 28075,84492,7316
8600000US28077,28077,ZCTA5 28077,31875,29403
8600000US28078,28078,ZCTA5 28078,106767,5275
8600000US28079,28079,ZCTA5 28079,73192,3553
8600000US28080,28080,ZCTA5 28080,54615,11702
8600000US28081,28081,ZCTA5 28081,50451,3054
8600000US28083,28083,ZCTA5 28083,47824,3035
8600000US28086,28086,ZCTA5 28086,48678,3203
8600000US28088,28088,ZCTA5 28088,42289,8807
8600000US28089,28089,ZCTA5 28089,55250,40824
8600000US28090,28090,ZCTA5 28090,46380,6217
8600000US28091,28091,ZCTA5 28091,49605,8593
8600000US28092,28092,ZCTA5 28092,52905,3599
8600000US28097,28097,ZCTA5 28097,56875,10646
8600000US28098,28098,ZCTA5 28098,60328,24664
8600000US28101,28101,ZCTA5 28101,54219,13459
8600000US28103,28103,ZCTA5 28103,57026,6777
8600000US28104,28104,ZCTA5 28104,105767,10108
8600000US28105,28105,ZCTA5 28105,82451,4113
8600000US28107,28107,ZCTA5 28107,61935,8021
8600000US28108,28108,ZCTA5 28108,-,**
8600000US28109,28109,ZCTA5 28109,46000,24819
8600000US28110,28110,ZCTA5 28110,62308,4423
8600000US28112,28112,ZCTA5 28112,54424,3009
8600000US28114,28114,ZCTA5 28114,47609,4542
8600000US28115,28115,ZCTA5 28115,70853,4460
8600000US28117,28117,ZCTA5 28117,94792,7035
8600000US28119,28119,ZCTA5 28119,35134,6609
8600000US28120,28120,ZCTA5 28120,65654,4824
8600000US28124,28124,ZCTA5 28124,64087,10540
8600000US28125,28125,ZCTA5 28125,57500,14312
8600000US28127,28127,ZCTA5 28127,53894,4954
8600000US28128,28128,ZCTA5 28128,50278,13006
8600000US28129,28129,ZCTA5 28129,57421,10107
8600000US28133,28133,ZCTA5 28133,46250,14910
8600000US28134,28134,ZCTA5 28134,65969,7129
8600000US28135,28135,ZCTA5 28135,44274,6854
8600000US28137,28137,ZCTA5 28137,58083,10430
8600000US28138,28138,ZCTA5 28138,49403,2899
8600000US28139,28139,ZCTA5 28139,47120,3406
8600000US28144,28144,ZCTA5 28144,43589,4433
8600000US28146,28146,ZCTA5 28146,59135,2939
8600000US28147,28147,ZCTA5 28147,49691,6624
8600000US28150,28150,ZCTA5 28150,49871,3422
8600000US28152,28152,ZCTA5 28152,49253,2599
8600000US28159,28159,ZCTA5 28159,50432,18419
8600000US28160,28160,ZCTA5 28160,42411,18768
8600000US28163,28163,ZCTA5 28163,55302,6632
8600000US28164,28164,ZCTA5 28164,67162,5075
8600000US28166,28166,ZCTA5 28166,59743,6893
8600000US28167,28167,ZCTA5 28167,40446,8292
8600000US28168,28168,ZCTA5 28168,52701,5789
8600000US28170,28170,ZCTA5 28170,38385,4223
8600000US28173,28173,ZCTA5 28173,107579,4499
8600000US28174,28174,ZCTA5 28174,53958,4290
8600000US28202,28202,ZCTA5 28202,116563,25816
8600000US28203,28203,ZCTA5 28203,105563,12833
8600000US28204,28204,ZCTA5 28204,108024,7628
8600000US28205,28205,ZCTA5 28205,41320,2054
8600000US28206,28206,ZCTA5 28206,28017,4190
8600000US28207,28207,ZCTA5 28207,222000,28541
8600000US28208,28208,ZCTA5 28208,32966,3750
8600000US28209,28209,ZCTA5 28209,98630,8803
8600000US28210,28210,ZCTA5 28210,77286,5262
8600000US28211,28211,ZCTA5 28211,106875,6869
8600000US28212,28212,ZCTA5 28212,34964,2873
8600000US28213,28213,ZCTA5 28213,50314,3827
8600000US28214,28214,ZCTA5 28214,60485,5129
8600000US28215,28215,ZCTA5 28215,50434,3203
8600000US28216,28216,ZCTA5 28216,54051,3394
8600000US28217,28217,ZCTA5 28217,40030,4446
8600000US28226,28226,ZCTA5 28226,107186,8123
8600000US28227,28227,ZCTA5 28227,59451,3715
8600000US28244,28244,ZCTA5 28244,-,**
8600000US28262,28262,ZCTA5 28262,65941,5152
8600000US28269,28269,ZCTA5 28269,68049,4198
8600000US28270,28270,ZCTA5 28270,105830,6214
8600000US28273,28273,ZCTA5 28273,63740,3714
8600000US28277,28277,ZCTA5 28277,116787,5384
8600000US28278,28278,ZCTA5 28278,84111,3139
8600000US28280,28280,ZCTA5 28280,-,**
8600000US28282,28282,ZCTA5 28282,-,**
8600000US28301,28301,ZCTA5 28301,28606,3552
8600000US28303,28303,ZCTA5 28303,51769,4927
8600000US28304,28304,ZCTA5 28304,49940,2265
8600000US28305,28305,ZCTA5 28305,59744,12390
8600000US28306,28306,ZCTA5 28306,60036,2507
8600000US28307,28307,ZCTA5 28307,41487,2045
8600000US28308,28308,ZCTA5 28308,117500,18660
8600000US28310,28310,ZCTA5 28310,-,**
8600000US28311,28311,ZCTA5 28311,54517,4705
8600000US28312,28312,ZCTA5 28312,56357,4573
8600000US28314,28314,ZCTA5 28314,52296,1699
8600000US28315,28315,ZCTA5 28315,53947,7240
8600000US28318,28318,ZCTA5 28318,54114,7832
8600000US28320,28320,ZCTA5 28320,39925,7954
8600000US28323,28323,ZCTA5 28323,58587,9559
8600000US28325,28325,ZCTA5 28325,40455,8944
8600000US28326,28326,ZCTA5 28326,54044,5406
8600000US28327,28327,ZCTA5 28327,63170,7383
8600000US28328,28328,ZCTA5 28328,45843,3295
8600000US28330,28330,ZCTA5 28330,35938,12174
8600000US28332,28332,ZCTA5 28332,27021,4500
8600000US28333,28333,ZCTA5 28333,36344,3706
8600000US28334,28334,ZCTA5 28334,45912,4961
8600000US28337,28337,ZCTA5 28337,41771,5215
8600000US28338,28338,ZCTA5 28338,37083,6525
8600000US28339,28339,ZCTA5 28339,47244,7925
8600000US28340,28340,ZCTA5 28340,36111,5597
8600000US28341,28341,ZCTA5 28341,42423,13301
8600000US28342,28342,ZCTA5 28342,84167,27197
8600000US28343,28343,ZCTA5 28343,37292,24170
8600000US28344,28344,ZCTA5 28344,38221,10510
8600000US28345,28345,ZCTA5 28345,36986,6157
8600000US28347,28347,ZCTA5 28347,36103,26761
8600000US28348,28348,ZCTA5 28348,62123,3307
8600000US28349,28349,ZCTA5 28349,53037,6607
8600000US28350,28350,ZCTA5 28350,-,**
8600000US28351,28351,ZCTA5 28351,28685,5087
8600000US28352,28352,ZCTA5 28352,37921,2479
8600000US28356,28356,ZCTA5 28356,63011,8302
8600000US28357,28357,ZCTA5 28357,39118,9083
8600000US28358,28358,ZCTA5 28358,38838,2790
8600000US28360,28360,ZCTA5 28360,42066,3550
8600000US28363,28363,ZCTA5 28363,36756,2250
8600000US28364,28364,ZCTA5 28364,30260,2836
8600000US28365,28365,ZCTA5 28365,45833,4444
8600000US28366,28366,ZCTA5 28366,45024,5163
8600000US28367,28367,ZCTA5 28367,27917,16508
8600000US28369,28369,ZCTA5 28369,40214,6248
8600000US28371,28371,ZCTA5 28371,48500,5487
8600000US28372,28372,ZCTA5 28372,37979,4611
8600000US28373,28373,ZCTA5 28373,43281,13028
8600000US28374,28374,ZCTA5 28374,91604,11455
8600000US28375,28375,ZCTA5 28375,48750,12230
8600000US28376,28376,ZCTA5 28376,55065,3828
8600000US28377,28377,ZCTA5 28377,30146,2735
8600000US28379,28379,ZCTA5 28379,40161,3400
8600000US28382,28382,ZCTA5 28382,39794,6351
8600000US28383,28383,ZCTA5 28383,37547,2189
8600000US28384,28384,ZCTA5 28384,34811,2918
8600000US28385,28385,ZCTA5 28385,45524,13904
8600000US28386,28386,ZCTA5 28386,36380,5348
8600000US28387,28387,ZCTA5 28387,74934,5278
8600000US28390,28390,ZCTA5 28390,46034,5086
8600000US28391,28391,ZCTA5 28391,53333,10296
8600000US28392,28392,ZCTA5 28392,46219,17305
8600000US28393,28393,ZCTA5 28393,37500,13823
8600000US28394,28394,ZCTA5 28394,39560,14203
8600000US28395,28395,ZCTA5 28395,51786,5522
8600000US28396,28396,ZCTA5 28396,40857,3400
8600000US28398,28398,ZCTA5 28398,42216,7007
8600000US28399,28399,ZCTA5 28399,45000,23366
8600000US28401,28401,ZCTA5 28401,33522,3145
8600000US28403,28403,ZCTA5 28403,44934,3799
8600000US28405,28405,ZCTA5 28405,62535,4708
8600000US28409,28409,ZCTA5 28409,93041,7025
8600000US28411,28411,ZCTA5 28411,82899,4760
8600000US28412,28412,ZCTA5 28412,57204,4454
8600000US28420,28420,ZCTA5 28420,53235,11479
8600000US28421,28421,ZCTA5 28421,47120,19756
8600000US28422,28422,ZCTA5 28422,44239,5730
8600000US28423,28423,ZCTA5 28423,47159,6938
8600000US28425,28425,ZCTA5 28425,45568,5131
8600000US28428,28428,ZCTA5 28428,88843,13943
8600000US28429,28429,ZCTA5 28429,68178,10912
8600000US28430,28430,ZCTA5 28430,61172,18243
8600000US28431,28431,ZCTA5 28431,39676,5894
8600000US28432,28432,ZCTA5 28432,39313,12239
8600000US28433,28433,ZCTA5 28433,37973,13467
8600000US28434,28434,ZCTA5 28434,39079,18611
8600000US28435,28435,ZCTA5 28435,62904,17084
8600000US28436,28436,ZCTA5 28436,51250,17497
8600000US28438,28438,ZCTA5 28438,45625,5475
8600000US28439,28439,ZCTA5 28439,49310,11350
8600000US28441,28441,ZCTA5 28441,33083,10981
8600000US28442,28442,ZCTA5 28442,46250,18085
8600000US28443,28443,ZCTA5 28443,71359,6511
8600000US28444,28444,ZCTA5 28444,31705,22308
8600000US28445,28445,ZCTA5 28445,64211,3698
8600000US28447,28447,ZCTA5 28447,50819,8972
8600000US28448,28448,ZCTA5 28448,50880,18929
8600000US28449,28449,ZCTA5 28449,76990,6842
8600000US28450,28450,ZCTA5 28450,64479,10402
8600000US28451,28451,ZCTA5 28451,59347,4488
8600000US28452,28452,ZCTA5 28452,19084,5581
8600000US28453,28453,ZCTA5 28453,40556,13128
8600000US28454,28454,ZCTA5 28454,42196,21324
8600000US28455,28455,ZCTA5 28455,80108,29483
8600000US28456,28456,ZCTA5 28456,44292,8788
8600000US28457,28457,ZCTA5 28457,48673,5949
8600000US28458,28458,ZCTA5 28458,31688,4644
8600000US28460,28460,ZCTA5 28460,54794,4775
8600000US28461,28461,ZCTA5 28461,69600,9139
8600000US28462,28462,ZCTA5 28462,40423,5981
8600000US28463,28463,ZCTA5 28463,40223,6031
8600000US28464,28464,ZCTA5 28464,41250,18903
8600000US28465,28465,ZCTA5 28465,59007,6480
8600000US28466,28466,ZCTA5 28466,46752,5505
8600000US28467,28467,ZCTA5 28467,61904,8863
8600000US28468,28468,ZCTA5 28468,72857,13862
8600000US28469,28469,ZCTA5 28469,66422,5191
8600000US28470,28470,ZCTA5 28470,42341,4948
8600000US28472,28472,ZCTA5 28472,45361,4159
8600000US28478,28478,ZCTA5 28478,39430,4289
8600000US28479,28479,ZCTA5 28479,61276,11395
8600000US28480,28480,ZCTA5 28480,93929,21165
8600000US28501,28501,ZCTA5 28501,34906,3174
8600000US28504,28504,ZCTA5 28504,53759,4369
8600000US28508,28508,ZCTA5 28508,38008,14167
8600000US28510,28510,ZCTA5 28510,71433,6146
8600000US28511,28511,ZCTA5 28511,64297,19128
8600000US28512,28512,ZCTA5 28512,60139,9519
8600000US28513,28513,ZCTA5 28513,48750,7989
