GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US28425,28425,ZCTA5 28425,18902,2359
8600000US28428,28428,ZCTA5 28428,36148,4767
8600000US28429,28429,ZCTA5 28429,23511,2060
8600000US28430,28430,ZCTA5 28430,26258,6044
8600000US28431,28431,ZCTA5 28431,20506,4276
8600000US28432,28432,ZCTA5 28432,16746,5242
8600000US28433,28433,ZCTA5 28433,17277,2146
8600000US28434,28434,ZCTA5 28434,18105,3684
8600000US28435,28435,ZCTA5 28435,23912,4120
8600000US28436,28436,ZCTA5 28436,22665,3382
8600000US28438,28438,ZCTA5 28438,18117,2653
8600000US28439,28439,ZCTA5 28439,21944,5016
8600000US28441,28441,ZCTA5 28441,15359,2639
8600000US28442,28442,ZCTA5 28442,26406,12303
8600000US28443,28443,ZCTA5 28443,28257,2047
8600000US28444,28444,ZCTA5 28444,21388,6767
8600000US28445,28445,ZCTA5 28445,28593,2825
8600000US28447,28447,ZCTA5 28447,17795,3130
8600000US28448,28448,ZCTA5 28448,25726,9302
8600000US28449,28449,ZCTA5 28449,37585,4356
8600000US28450,28450,ZCTA5 28450,25210,2926
8600000US28451,28451,ZCTA5 28451,25590,1357
8600000US28452,28452,ZCTA5 28452,8075,2198
8600000US28453,28453,ZCTA5 28453,14273,1878
8600000US28454,28454,ZCTA5 28454,17856,2962
8600000US28455,28455,ZCTA5 28455,33496,16980
8600000US28456,28456,ZCTA5 28456,17528,2163
8600000US28457,28457,ZCTA5 28457,18521,2014
8600000US28458,28458,ZCTA5 28458,13512,1493
8600000US28460,28460,ZCTA5 28460,25779,2485
8600000US28461,28461,ZCTA5 28461,36030,5590
8600000US28462,28462,ZCTA5 28462,25860,3927
8600000US28463,28463,ZCTA5 28463,15320,1523
8600000US28464,28464,ZCTA5 28464,16255,2622
8600000US28465,28465,ZCTA5 28465,32830,2644
8600000US28466,28466,ZCTA5 28466,19396,1779
8600000US28467,28467,ZCTA5 28467,29113,2654
8600000US28468,28468,ZCTA5 28468,38043,7793
8600000US28469,28469,ZCTA5 28469,34167,3604
8600000US28470,28470,ZCTA5 28470,20595,1670
8600000US28472,28472,ZCTA5 28472,19386,1752
8600000US28478,28478,ZCTA5 28478,17873,2444
8600000US28479,28479,ZCTA5 28479,23271,3147
8600000US28480,28480,ZCTA5 28480,52738,8575
8600000US28501,28501,ZCTA5 28501,16676,1432
8600000US28504,28504,ZCTA5 28504,25343,3957
8600000US28508,28508,ZCTA5 28508,17599,5401
8600000US28510,28510,ZCTA5 28510,29985,3991
8600000US28511,28511,ZCTA5 28511,25648,4459
8600000US28512,28512,ZCTA5 28512,35485,3099
8600000US28513,28513,ZCTA5 28513,20385,2007
8600000US28515,28515,ZCTA5 28515,13636,1731
8600000US28516,28516,ZCTA5 28516,25222,1950
8600000US28518,28518,ZCTA5 28518,19032,2236
8600000US28519,28519,ZCTA5 28519,31607,8933
8600000US28520,28520,ZCTA5 28520,21441,5985
8600000US28521,28521,ZCTA5 28521,23920,9944
8600000US28523,28523,ZCTA5 28523,26848,3723
8600000US28524,28524,ZCTA5 28524,21730,4773
8600000US28525,28525,ZCTA5 28525,15963,2953
8600000US28526,28526,ZCTA5 28526,21003,7442
8600000US28527,28527,ZCTA5 28527,25085,4678
8600000US28528,28528,ZCTA5 28528,20565,4341
8600000US28529,28529,ZCTA5 28529,24238,3195
8600000US28530,28530,ZCTA5 28530,18439,1711
8600000US28531,28531,ZCTA5 28531,32904,21957
8600000US28532,28532,ZCTA5 28532,21955,1413
8600000US28533,28533,ZCTA5 28533,23953,1286
8600000US28537,28537,ZCTA5 28537,21858,3028
8600000US28538,28538,ZCTA5 28538,17275,3214
8600000US28539,28539,ZCTA5 28539,22210,1647
8600000US28540,28540,ZCTA5 28540,21761,1042
8600000US28543,28543,ZCTA5 28543,12851,881
8600000US28544,28544,ZCTA5 28544,16327,1915
8600000US28546,28546,ZCTA5 28546,22651,1485
8600000US28547,28547,ZCTA5 28547,19471,813
8600000US28551,28551,ZCTA5 28551,18890,1733
8600000US28552,28552,ZCTA5 28552,13698,1264
8600000US28553,28553,ZCTA5 28553,24997,9444
8600000US28554,28554,ZCTA5 28554,26960,10928
8600000US28555,28555,ZCTA5 28555,28209,11763
8600000US28556,28556,ZCTA5 28556,24167,6085
8600000US28557,28557,ZCTA5 28557,34644,2650
8600000US28560,28560,ZCTA5 28560,24080,1189
8600000US28562,28562,ZCTA5 28562,28520,1591
8600000US28570,28570,ZCTA5 28570,24179,1479
8600000US28571,28571,ZCTA5 28571,30694,3137
8600000US28572,28572,ZCTA5 28572,18091,2805
8600000US28573,28573,ZCTA5 28573,17229,2040
8600000US28574,28574,ZCTA5 28574,19560,1420
8600000US28575,28575,ZCTA5 28575,28078,6084
8600000US28577,28577,ZCTA5 28577,27784,4384
8600000US28578,28578,ZCTA5 28578,18081,3184
8600000US28579,28579,ZCTA5 28579,26463,10351
8600000US28580,28580,ZCTA5 28580,16907,1053
8600000US28581,28581,ZCTA5 28581,28670,9339
8600000US28582,28582,ZCTA5 28582,29710,5209
8600000US28583,28583,ZCTA5 28583,16020,6034
8600000US28584,28584,ZCTA5 28584,30583,2282
8600000US28585,28585,ZCTA5 28585,21417,3112
8600000US28586,28586,ZCTA5 28586,16688,1837
8600000US28587,28587,ZCTA5 28587,16583,2714
8600000US28589,28589,ZCTA5 28589,22454,7275
8600000US28590,28590,ZCTA5 28590,28991,2150
8600000US28594,28594,ZCTA5 28594,40366,3676
8600000US28601,28601,ZCTA5 28601,27543,1484
8600000US28602,28602,ZCTA5 28602,20563,1085
8600000US28604,28604,ZCTA5 28604,31670,3429
8600000US28605,28605,ZCTA5 28605,30854,4382
8600000US28606,28606,ZCTA5 28606,20666,3882
8600000US28607,28607,ZCTA5 28607,19877,1423
8600000US28609,28609,ZCTA5 28609,25184,2369
8600000US28610,28610,ZCTA5 28610,19407,1666
8600000US28611,28611,ZCTA5 28611,20470,11297
8600000US28612,28612,ZCTA5 28612,17336,1147
8600000US28613,28613,ZCTA5 28613,22572,1839
8600000US28615,28615,ZCTA5 28615,16504,2495
8600000US28616,28616,ZCTA5 28616,17335,6354
8600000US28617,28617,ZCTA5 28617,19238,2549
8600000US28618,28618,ZCTA5 28618,22934,4265
8600000US28619,28619,ZCTA5 28619,15369,2361
8600000US28621,28621,ZCTA5 28621,19079,1541
8600000US28622,28622,ZCTA5 28622,21786,4955
8600000US28623,28623,ZCTA5 28623,22714,3198
8600000US28624,28624,ZCTA5 28624,14257,4283
8600000US28625,28625,ZCTA5 28625,21912,925
8600000US28626,28626,ZCTA5 28626,27503,5072
8600000US28627,28627,ZCTA5 28627,16291,3227
8600000US28628,28628,ZCTA5 28628,16655,3677
8600000US28630,28630,ZCTA5 28630,20628,1540
8600000US28631,28631,ZCTA5 28631,25890,8236
8600000US28634,28634,ZCTA5 28634,17499,2100
8600000US28635,28635,ZCTA5 28635,15021,2321
8600000US28636,28636,ZCTA5 28636,17327,1572
8600000US28637,28637,ZCTA5 28637,17727,2430
8600000US28638,28638,ZCTA5 28638,21158,3164
8600000US28640,28640,ZCTA5 28640,17371,1763
8600000US28642,28642,ZCTA5 28642,18756,2865
8600000US28643,28643,ZCTA5 28643,19766,2448
8600000US28644,28644,ZCTA5 28644,20981,4437
8600000US28645,28645,ZCTA5 28645,18300,896
8600000US28646,28646,ZCTA5 28646,29770,13332
8600000US28647,28647,ZCTA5 28647,19385,7824
8600000US28649,28649,ZCTA5 28649,14686,3950
8600000US28650,28650,ZCTA5 28650,20128,1541
8600000US28651,28651,ZCTA5 28651,17361,1807
8600000US28654,28654,ZCTA5 28654,21754,3629
8600000US28655,28655,ZCTA5 28655,20726,822
8600000US28657,28657,ZCTA5 28657,22255,1871
8600000US28658,28658,ZCTA5 28658,20196,1135
8600000US28659,28659,ZCTA5 28659,18763,1663
8600000US28660,28660,ZCTA5 28660,22613,2910
8600000US28662,28662,ZCTA5 28662,-,**
8600000US28663,28663,ZCTA5 28663,23206,3787
8600000US28665,28665,ZCTA5 28665,22869,3313
8600000US28666,28666,ZCTA5 28666,22556,20540
8600000US28667,28667,ZCTA5 28667,14854,3721
8600000US28668,28668,ZCTA5 28668,28159,9225
8600000US28669,28669,ZCTA5 28669,16137,3729
8600000US28670,28670,ZCTA5 28670,18436,3197
8600000US28671,28671,ZCTA5 28671,20029,3618
8600000US28672,28672,ZCTA5 28672,-,**
8600000US28673,28673,ZCTA5 28673,33343,5247
8600000US28675,28675,ZCTA5 28675,19800,2041
8600000US28676,28676,ZCTA5 28676,23685,2853
8600000US28677,28677,ZCTA5 28677,19774,1135
8600000US28678,28678,ZCTA5 28678,20185,2862
8600000US28679,28679,ZCTA5 28679,22579,3195
8600000US28681,28681,ZCTA5 28681,19919,1132
8600000US28682,28682,ZCTA5 28682,44023,13185
8600000US28683,28683,ZCTA5 28683,19527,4642
8600000US28684,28684,ZCTA5 28684,20015,3073
8600000US28685,28685,ZCTA5 28685,18877,3158
8600000US28689,28689,ZCTA5 28689,25558,5542
8600000US28690,28690,ZCTA5 28690,22667,2188
8600000US28692,28692,ZCTA5 28692,25917,2324
8600000US28693,28693,ZCTA5 28693,17031,3700
8600000US28694,28694,ZCTA5 28694,25291,4441
8600000US28697,28697,ZCTA5 28697,23199,1957
8600000US28698,28698,ZCTA5 28698,22250,2254
8600000US28701,28701,ZCTA5 28701,22434,3106
8600000US28702,28702,ZCTA5 28702,31947,21285
8600000US28704,28704,ZCTA5 28704,32362,2544
8600000US28705,28705,ZCTA5 28705,20188,2362
8600000US28707,28707,ZCTA5 28707,20708,23440
8600000US28708,28708,ZCTA5 28708,23176,8468
8600000US28709,28709,ZCTA5 28709,18940,2870
8600000US28711,28711,ZCTA5 28711,24759,1787
8600000US28712,28712,ZCTA5 28712,24580,2058
8600000US28713,28713,ZCTA5 28713,21706,1920
8600000US28714,28714,ZCTA5 28714,20787,1402
8600000US28715,28715,ZCTA5 28715,25495,3513
8600000US28716,28716,ZCTA5 28716,23295,1364
8600000US28717,28717,ZCTA5 28717,31467,7523
8600000US28718,28718,ZCTA5 28718,25009,3954
8600000US28719,28719,ZCTA5 28719,15936,1760
8600000US28720,28720,ZCTA5 28720,41063,41816
8600000US28721,28721,ZCTA5 28721,19056,1584
8600000US28722,28722,ZCTA5 28722,25138,2890
8600000US28723,28723,ZCTA5 28723,14203,1323
8600000US28725,28725,ZCTA5 28725,36109,10136
8600000US28726,28726,ZCTA5 28726,22514,10107
8600000US28729,28729,ZCTA5 28729,25030,4597
8600000US28730,28730,ZCTA5 28730,29688,3537
8600000US28731,28731,ZCTA5 28731,28297,3767
8600000US28732,28732,ZCTA5 28732,26706,1687
8600000US28733,28733,ZCTA5 28733,19250,7563
8600000US28734,28734,ZCTA5 28734,21587,1120
8600000US28735,28735,ZCTA5 28735,24425,8683
8600000US28736,28736,ZCTA5 28736,27408,5635
8600000US28739,28739,ZCTA5 28739,29361,1369
8600000US28740,28740,ZCTA5 28740,19633,4337
8600000US28741,28741,ZCTA5 28741,46053,6201
8600000US28742,28742,ZCTA5 28742,25788,3450
8600000US28743,28743,ZCTA5 28743,16909,2450
8600000US28745,28745,ZCTA5 28745,33851,7024
8600000US28746,28746,ZCTA5 28746,41076,5631
8600000US28747,28747,ZCTA5 28747,21595,5513
8600000US28748,28748,ZCTA5 28748,21105,1714
8600000US28749,28749,ZCTA5 28749,-,**
8600000US28751,28751,ZCTA5 28751,28112,3330
8600000US28752,28752,ZCTA5 28752,18295,893
8600000US28753,28753,ZCTA5 28753,21412,1837
8600000US28754,28754,ZCTA5 28754,20712,1902
8600000US28756,28756,ZCTA5 28756,26321,5145
8600000US28757,28757,ZCTA5 28757,29650,7809
8600000US28759,28759,ZCTA5 28759,28646,2464
8600000US28761,28761,ZCTA5 28761,21594,2990
8600000US28762,28762,ZCTA5 28762,19469,1920
8600000US28763,28763,ZCTA5 28763,26867,8224
8600000US28766,28766,ZCTA5 28766,23772,4555
8600000US28768,28768,ZCTA5 28768,23033,1552
8600000US28771,28771,ZCTA5 28771,19328,1955
8600000US28772,28772,ZCTA5 28772,21712,5362
8600000US28773,28773,ZCTA5 28773,30844,5209
8600000US28774,28774,ZCTA5 28774,35354,8189
8600000US28775,28775,ZCTA5 28775,20685,12219
8600000US28777,28777,ZCTA5 28777,18810,3123
8600000US28778,28778,ZCTA5 28778,19871,1725
8600000US28779,28779,ZCTA5 28779,24580,2813
8600000US28781,28781,ZCTA5 28781,20292,5125
8600000US28782,28782,ZCTA5 28782,29498,2559
8600000US28783,28783,ZCTA5 28783,18542,3577
8600000US28785,28785,ZCTA5 28785,32090,5564
8600000US28786,28786,ZCTA5 28786,27635,1875
8600000US28787,28787,ZCTA5 28787,26023,1857
8600000US28789,28789,ZCTA5 28789,20388,3092
8600000US28790,28790,ZCTA5 28790,28456,4377
8600000US28791,28791,ZCTA5 28791,29961,2872
8600000US28792,28792,ZCTA5 28792,21100,1308
8600000US28801,28801,ZCTA5 28801,25760,1719
8600000US28803,28803,ZCTA5 28803,33019,2261
8600000US28804,28804,ZCTA5 28804,32408,2961
8600000US28805,28805,ZCTA5 28805,31191,2058
8600000US28806,28806,ZCTA5 28806,22186,1229
8600000US28901,28901,ZCTA5 28901,16129,1697
8600000US28902,28902,ZCTA5 28902,21623,5777
8600000US28904,28904,ZCTA5 28904,22934,3121
8600000US28905,28905,ZCTA5 28905,21846,4809
8600000US28906,28906,ZCTA5 28906,18852,1081
8600000US28909,28909,ZCTA5 28909,19722,4863
8600000US29001,29001,ZCTA5 29001,18845,5437
8600000US29003,29003,ZCTA5 29003,17891,2090
8600000US29006,29006,ZCTA5 29006,20144,1891
8600000US29009,29009,ZCTA5 29009,15062,2112
8600000US29010,29010,ZCTA5 29010,14574,1025
8600000US29014,29014,ZCTA5 29014,24160,6253
8600000US29015,29015,ZCTA5 29015,17604,2844
8600000US29016,29016,ZCTA5 29016,33402,2564
8600000US29018,29018,ZCTA5 29018,16304,2123
8600000US29020,29020,ZCTA5 29020,23829,1743
8600000US29030,29030,ZCTA5 29030,26717,4320
8600000US29031,29031,ZCTA5 29031,19919,3881
8600000US29032,29032,ZCTA5 29032,13992,1652
8600000US29033,29033,ZCTA5 29033,25681,2117
8600000US29036,29036,ZCTA5 29036,38109,2010
8600000US29037,29037,ZCTA5 29037,19956,3741
8600000US29038,29038,ZCTA5 29038,20678,3670
8600000US29039,29039,ZCTA5 29039,13913,1914
8600000US29040,29040,ZCTA5 29040,20156,1803
8600000US29042,29042,ZCTA5 29042,17110,5159
8600000US29044,29044,ZCTA5 29044,21015,3000
8600000US29045,29045,ZCTA5 29045,27167,1424
8600000US29046,29046,ZCTA5 29046,38349,24336
8600000US29047,29047,ZCTA5 29047,22527,4275
8600000US29048,29048,ZCTA5 29048,17816,4042
8600000US29051,29051,ZCTA5 29051,8833,1734
8600000US29052,29052,ZCTA5 29052,14666,3147
8600000US29053,29053,ZCTA5 29053,16724,1134
8600000US29054,29054,ZCTA5 29054,27188,2892
8600000US29055,29055,ZCTA5 29055,13910,1582
8600000US29056,29056,ZCTA5 29056,15434,3298
8600000US29058,29058,ZCTA5 29058,20755,3171
8600000US29059,29059,ZCTA5 29059,14908,2603
8600000US29061,29061,ZCTA5 29061,25136,1999
8600000US29062,29062,ZCTA5 29062,13630,5107
8600000US29063,29063,ZCTA5 29063,30578,1529
8600000US29065,29065,ZCTA5 29065,32500,17399
8600000US29067,29067,ZCTA5 29067,15774,1405
8600000US29069,29069,ZCTA5 29069,14502,1764
8600000US29070,29070,ZCTA5 29070,23996,1972
8600000US29072,29072,ZCTA5 29072,35069,1142
8600000US29073,29073,ZCTA5 29073,22855,995
8600000US29074,29074,ZCTA5 29074,28266,5642
8600000US29075,29075,ZCTA5 29075,28351,6001
8600000US29078,29078,ZCTA5 29078,22314,1356
8600000US29080,29080,ZCTA5 29080,16739,1972
8600000US29081,29081,ZCTA5 29081,19323,2807
8600000US29082,29082,ZCTA5 29082,18145,2793
8600000US29101,29101,ZCTA5 29101,18104,2242
8600000US29102,29102,ZCTA5 29102,19229,1606
8600000US29104,29104,ZCTA5 29104,23529,7343
8600000US29105,29105,ZCTA5 29105,22867,4212
8600000US29107,29107,ZCTA5 29107,19014,2287
8600000US29108,29108,ZCTA5 29108,18000,972
8600000US29111,29111,ZCTA5 29111,19017,5503
8600000US29112,29112,ZCTA5 29112,18416,2398
8600000US29113,29113,ZCTA5 29113,14975,3576
8600000US29114,29114,ZCTA5 29114,16976,3161
8600000US29115,29115,ZCTA5 29115,15839,922
8600000US29117,29117,ZCTA5 29117,1355,488
8600000US29118,29118,ZCTA5 29118,25851,2540
8600000US29122,29122,ZCTA5 29122,18756,10588
8600000US29123,29123,ZCTA5 29123,19210,1610
8600000US29125,29125,ZCTA5 29125,17944,3055
8600000US29126,29126,ZCTA5 29126,25290,3362
8600000US29127,29127,ZCTA5 29127,28656,3138
8600000US29128,29128,ZCTA5 29128,17419,2125
8600000US29129,29129,ZCTA5 29129,21624,3477
8600000US29130,29130,ZCTA5 29130,25111,3198
8600000US29133,29133,ZCTA5 29133,15184,4414
8600000US29135,29135,ZCTA5 29135,24993,3926
8600000US29137,29137,ZCTA5 29137,17055,1963
8600000US29138,29138,ZCTA5 29138,18225,1682
8600000US29142,29142,ZCTA5 29142,16492,1927
8600000US29145,29145,ZCTA5 29145,15873,4121
8600000US29146,29146,ZCTA5 29146,16784,3424
8600000US29147,29147,ZCTA5 29147,-,**
8600000US29148,29148,ZCTA5 29148,19399,1863
8600000US29150,29150,ZCTA5 29150,20871,1255
8600000US29152,29152,ZCTA5 29152,16735,4006
8600000US29153,29153,ZCTA5 29153,18563,1333
8600000US29154,29154,ZCTA5 29154,23908,1779
8600000US29160,29160,ZCTA5 29160,19801,1677
8600000US29161,29161,ZCTA5 29161,20938,2118
8600000US29162,29162,ZCTA5 29162,16719,1718
8600000US29163,29163,ZCTA5 29163,14131,3266
8600000US29164,29164,ZCTA5 29164,21473,2869
8600000US29166,29166,ZCTA5 29166,22949,3364
8600000US29168,29168,ZCTA5 29168,17466,3243
8600000US29169,29169,ZCTA5 29169,25018,1272
8600000US29170,29170,ZCTA5 29170,25043,1105
8600000US29172,29172,ZCTA5 29172,22578,2745
8600000US29175,29175,ZCTA5 29175,16774,8046
8600000US29178,29178,ZCTA5 29178,19275,2243
8600000US29180,29180,ZCTA5 29180,20713,2626
8600000US29201,29201,ZCTA5 29201,19659,1619
8600000US29202,29202,ZCTA5 29202,53385,15997
8600000US29203,29203,ZCTA5 29203,17355,767
8600000US29204,29204,ZCTA5 29204,23268,1287
8600000US29205,29205,ZCTA5 29205,32726,1781
8600000US29206,29206,ZCTA5 29206,40815,2991
8600000US29207,29207,ZCTA5 29207,13544,1229
8600000US29208,29208,ZCTA5 29208,8866,1781
8600000US29209,29209,ZCTA5 29209,26315,1822
8600000US29210,29210,ZCTA5 29210,20103,972
8600000US29212,29212,ZCTA5 29212,33998,1798
8600000US29223,29223,ZCTA5 29223,27734,1285
8600000US29225,29225,ZCTA5 29225,9560,2022
8600000US29229,29229,ZCTA5 29229,26639,1312
8600000US29301,29301,ZCTA5 29301,22435,1409
8600000US29302,29302,ZCTA5 29302,32596,2346
8600000US29303,29303,ZCTA5 29303,14254,832
8600000US29306,29306,ZCTA5 29306,17141,1229
8600000US29307,29307,ZCTA5 29307,25286,1596
8600000US29316,29316,ZCTA5 29316,26210,1974
8600000US29320,29320,ZCTA5 29320,3372,4548
8600000US29321,29321,ZCTA5 29321,16955,3729
8600000US29322,29322,ZCTA5 29322,22356,2329
8600000US29323,29323,ZCTA5 29323,20332,1438
8600000US29324,29324,ZCTA5 29324,14936,7628
8600000US29325,29325,ZCTA5 29325,17287,1072
8600000US29329,29329,ZCTA5 29329,11058,5523
8600000US29330,29330,ZCTA5 29330,16897,1685
8600000US29331,29331,ZCTA5 29331,8760,3318
8600000US29332,29332,ZCTA5 29332,21315,2968
8600000US29333,29333,ZCTA5 29333,21534,8632
8600000US29334,29334,ZCTA5 29334,24515,2088
8600000US29335,29335,ZCTA5 29335,17837,5195
8600000US29338,29338,ZCTA5 29338,-,**
8600000US29340,29340,ZCTA5 29340,17202,1320
8600000US29341,29341,ZCTA5 29341,23939,3213
8600000US29346,29346,ZCTA5 29346,19989,9321
8600000US29349,29349,ZCTA5 29349,23411,1507
8600000US29351,29351,ZCTA5 29351,16984,3135
8600000US29353,29353,ZCTA5 29353,17971,1974
8600000US29355,29355,ZCTA5 29355,21125,6122
8600000US29356,29356,ZCTA5 29356,27154,2483
8600000US29360,29360,ZCTA5 29360,21669,2911
8600000US29364,29364,ZCTA5 29364,12866,2727
8600000US29365,29365,ZCTA5 29365,24294,2266
8600000US29368,29368,ZCTA5 29368,-,**
8600000US29369,29369,ZCTA5 29369,28849,2477
8600000US29370,29370,ZCTA5 29370,15877,3900
8600000US29372,29372,ZCTA5 29372,17923,1767
8600000US29373,29373,ZCTA5 29373,7279,4475
8600000US29374,29374,ZCTA5 29374,25375,3457
8600000US29375,29375,ZCTA5 29375,12912,5475
8600000US29376,29376,ZCTA5 29376,25792,2246
8600000US29377,29377,ZCTA5 29377,12200,5660
8600000US29378,29378,ZCTA5 29378,6364,5064
8600000US29379,29379,ZCTA5 29379,19828,1220
8600000US29384,29384,ZCTA5 29384,18538,2648
8600000US29385,29385,ZCTA5 29385,18891,1666
8600000US29388,29388,ZCTA5 29388,20185,1499
8600000US29401,29401,ZCTA5 29401,47835,5512
8600000US29403,29403,ZCTA5 29403,23700,1403
8600000US29404,29404,ZCTA5 29404,20003,3581
8600000US29405,29405,ZCTA5 29405,16084,1192
8600000US29406,29406,ZCTA5 29406,18175,1161
8600000US29407,29407,ZCTA5 29407,30295,1516
8600000US29409,29409,ZCTA5 29409,3011,889
8600000US29410,29410,ZCTA5 29410,24980,1560
8600000US29412,29412,ZCTA5 29412,38308,2152
8600000US29414,29414,ZCTA5 29414,33651,1524
8600000US29418,29418,ZCTA5 29418,21514,1421
8600000US29420,29420,ZCTA5 29420,25960,1839
8600000US29423,29423,ZCTA5 29423,2957,667
8600000US29424,29424,ZCTA5 29424,2306,642
8600000US29426,29426,ZCTA5 29426,21656,6054
8600000US29429,29429,ZCTA5 29429,30305,4965
8600000US29431,29431,ZCTA5 29431,20469,2385
8600000US29432,29432,ZCTA5 29432,18838,2398
8600000US29434,29434,ZCTA5 29434,19104,5550
8600000US29435,29435,ZCTA5 29435,19323,2935
8600000US29436,29436,ZCTA5 29436,19170,2832
8600000US29437,29437,ZCTA5 29437,20979,6250
8600000US29438,29438,ZCTA5 29438,40072,4770
8600000US29439,29439,ZCTA5 29439,41832,5499
8600000US29440,29440,ZCTA5 29440,20430,1222
8600000US29445,29445,ZCTA5 29445,24111,891
8600000US29446,29446,ZCTA5 29446,25116,6019
8600000US29448,29448,ZCTA5 29448,16019,2045
8600000US29449,29449,ZCTA5 29449,32930,6075
8600000US29450,29450,ZCTA5 29450,23540,5935
8600000US29451,29451,ZCTA5 29451,66483,10534
8600000US29452,29452,ZCTA5 29452,10298,4018
8600000US29453,29453,ZCTA5 29453,16616,3444
8600000US29455,29455,ZCTA5 29455,40610,3294
8600000US29456,29456,ZCTA5 29456,21055,1168
8600000US29458,29458,ZCTA5 29458,19875,2769
8600000US29461,29461,ZCTA5 29461,24160,1088
8600000US29464,29464,ZCTA5 29464,44636,2418
8600000US29466,29466,ZCTA5 29466,40269,2905
8600000US29468,29468,ZCTA5 29468,24706,25082
8600000US29469,29469,ZCTA5 29469,48458,20771
8600000US29470,29470,ZCTA5 29470,27138,9311
8600000US29471,29471,ZCTA5 29471,20922,3142
8600000US29472,29472,ZCTA5 29472,16984,1937
8600000US29474,29474,ZCTA5 29474,18697,3238
8600000US29475,29475,ZCTA5 29475,17984,3276
8600000US29477,29477,ZCTA5 29477,18787,1653
8600000US29479,29479,ZCTA5 29479,16144,2164
8600000US29481,29481,ZCTA5 29481,15979,2203
8600000US29482,29482,ZCTA5 29482,71941,10030
8600000US29483,29483,ZCTA5 29483,24673,1286
8600000US29485,29485,ZCTA5 29485,27284,1104
8600000US29487,29487,ZCTA5 29487,29716,4795
8600000US29488,29488,ZCTA5 29488,18289,1653
8600000US29492,29492,ZCTA5 29492,47953,3848
8600000US29493,29493,ZCTA5 29493,25451,9660
8600000US29501,29501,ZCTA5 29501,27284,1394
8600000US29505,29505,ZCTA5 29505,25102,1335
8600000US29506,29506,ZCTA5 29506,17748,1287
8600000US29510,29510,ZCTA5 29510,17419,1737
8600000US29511,29511,ZCTA5 29511,19371,2099
8600000US29512,29512,ZCTA5 29512,14843,1067
8600000US29516,29516,ZCTA5 29516,21615,4470
8600000US29518,29518,ZCTA5 29518,16166,3770
8600000US29519,29519,ZCTA5 29519,11559,4781
8600000US29520,29520,ZCTA5 29520,18096,2044
8600000US29525,29525,ZCTA5 29525,17768,3996
8600000US29526,29526,ZCTA5 29526,21250,979
8600000US29527,29527,ZCTA5 29527,17324,938
8600000US29530,29530,ZCTA5 29530,16262,1630
8600000US29532,29532,ZCTA5 29532,17341,1192
8600000US29536,29536,ZCTA5 29536,14226,1079
8600000US29540,29540,ZCTA5 29540,16607,2378
8600000US29541,29541,ZCTA5 29541,24029,4189
8600000US29543,29543,ZCTA5 29543,20908,5270
8600000US29544,29544,ZCTA5 29544,16712,1921
8600000US29545,29545,ZCTA5 29545,18817,4895
8600000US29546,29546,ZCTA5 29546,15138,2524
8600000US29547,29547,ZCTA5 29547,13909,1699
8600000US29550,29550,ZCTA5 29550,22168,1423
8600000US29554,29554,ZCTA5 29554,16991,1662
8600000US29555,29555,ZCTA5 29555,20061,4547
8600000US29556,29556,ZCTA5 29556,16337,1859
8600000US29560,29560,ZCTA5 29560,18330,2286
8600000US29563,29563,ZCTA5 29563,15644,2222
8600000US29564,29564,ZCTA5 29564,13110,3029
8600000US29565,29565,ZCTA5 29565,13822,1649
8600000US29566,29566,ZCTA5 29566,24847,2302
8600000US29567,29567,ZCTA5 29567,16174,6652
8600000US29568,29568,ZCTA5 29568,24429,2390
8600000US29569,29569,ZCTA5 29569,18398,1463
8600000US29570,29570,ZCTA5 29570,14713,1716
8600000US29571,29571,ZCTA5 29571,17171,1549
8600000US29572,29572,ZCTA5 29572,42194,4155
8600000US29574,29574,ZCTA5 29574,19112,3629
8600000US29575,29575,ZCTA5 29575,28323,1650
8600000US29576,29576,ZCTA5 29576,32195,2067
8600000US29577,29577,ZCTA5 29577,23782,1475
8600000US29579,29579,ZCTA5 29579,24616,1709
8600000US29580,29580,ZCTA5 29580,16489,2883
8600000US29581,29581,ZCTA5 29581,17234,1896
8600000US29582,29582,ZCTA5 29582,33311,2276
8600000US29583,29583,ZCTA5 29583,19226,2716
8600000US29584,29584,ZCTA5 29584,16516,3941
8600000US29585,29585,ZCTA5 29585,37054,2496
8600000US29588,29588,ZCTA5 29588,22627,1972
8600000US29590,29590,ZCTA5 29590,11496,3051
8600000US29591,29591,ZCTA5 29591,17253,1907
8600000US29592,29592,ZCTA5 29592,17229,4941
8600000US29593,29593,ZCTA5 29593,18413,3354
8600000US29594,29594,ZCTA5 29594,14209,4780
8600000US29596,29596,ZCTA5 29596,20236,3301
8600000US29601,29601,ZCTA5 29601,28955,3200
8600000US29605,29605,ZCTA5 29605,26480,1470
8600000US29607,29607,ZCTA5 29607,30041,1541
8600000US29609,29609,ZCTA5 29609,25573,1424
8600000US29611,29611,ZCTA5 29611,15324,927
8600000US29613,29613,ZCTA5 29613,3179,882
8600000US29614,29614,ZCTA5 29614,5957,1176
8600000US29615,29615,ZCTA5 29615,36670,2723
8600000US29617,29617,ZCTA5 29617,19154,1145
8600000US29620,29620,ZCTA5 29620,17810,1176
8600000US29621,29621,ZCTA5 29621,27035,1345
