GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - With a disability:,Margin of Error; Total: - With a disability:,Estimate; Total: - With a disability: - Male,Margin of Error; Total: - With a disability: - Male,Estimate; Total: - With a disability: - Female,Margin of Error; Total: - With a disability: - Female,Estimate; Total: - No disability:,Margin of Error; Total: - No disability:,Estimate; Total: - No disability: - Male,Margin of Error; Total: - No disability: - Male,Estimate; Total: - No disability: - Female,Margin of Error; Total: - No disability: - Female
8600000US31532,31532,ZCTA5 31532,26516,3146,13750,6074,-,**,-,**,26729,3458,28182,8903,23250,8986
8600000US31533,31533,ZCTA5 31533,21662,1553,26894,17530,55181,22215,14375,6384,21431,1714,25076,3175,18445,2750
8600000US31535,31535,ZCTA5 31535,25456,1973,17180,7392,16420,3763,25625,14264,25809,1926,26750,6210,24970,2980
8600000US31544,31544,ZCTA5 31544,25259,4367,-,**,-,**,-,**,25323,4135,22153,8255,25867,1797
8600000US31545,31545,ZCTA5 31545,27306,5482,25489,13570,32417,22349,21250,7952,27475,5943,37077,5724,20671,5390
8600000US31547,31547,ZCTA5 31547,16094,9558,-,**,-,**,-,**,16094,9558,27143,14782,12045,4697
8600000US31548,31548,ZCTA5 31548,28528,2910,23827,10048,32008,19894,16989,11778,28690,2909,37182,4928,21703,2464
8600000US31549,31549,ZCTA5 31549,20872,2882,24028,5649,22639,7117,-,**,20756,3131,22347,8539,19138,5211
8600000US31550,31550,ZCTA5 31550,19625,10272,-,**,-,**,-,**,19625,10272,30100,19559,13996,888
8600000US31556,31556,ZCTA5 31556,23750,23165,-,**,-,**,-,**,23750,23165,37500,21910,16250,568
8600000US31558,31558,ZCTA5 31558,26748,3601,21681,5372,37609,23077,20478,9160,26978,4111,38716,5155,17600,3578
8600000US31561,31561,ZCTA5 31561,"2,500-",***,-,**,-,**,-,**,"2,500-",***,-,**,"2,500-",***
8600000US31562,31562,ZCTA5 31562,25331,7996,-,**,-,**,-,**,25570,7543,37357,17113,18052,6403
8600000US31563,31563,ZCTA5 31563,24838,5691,24500,5364,23500,4835,31250,1012,25893,6435,31875,8228,21136,9077
8600000US31566,31566,ZCTA5 31566,20630,4655,13643,1429,-,**,13643,1429,21746,4761,25848,4019,17040,6891
8600000US31567,31567,ZCTA5 31567,25262,8968,-,**,-,**,-,**,25669,6025,25669,6539,23750,15364
8600000US31601,31601,ZCTA5 31601,14795,1201,12694,4399,16359,7499,10881,2073,14921,1410,18782,2068,12970,1119
8600000US31602,31602,ZCTA5 31602,20987,1331,18021,4155,11852,7874,19879,6983,21237,1411,27274,3204,16591,2566
8600000US31605,31605,ZCTA5 31605,24266,2169,27431,10166,28188,16238,26250,20935,23862,2373,32179,3094,20104,2654
8600000US31606,31606,ZCTA5 31606,21821,4897,19861,6245,20750,17026,19444,1995,22279,5496,27985,4094,16146,5823
8600000US31623,31623,ZCTA5 31623,25357,23088,-,**,-,**,-,**,20000,17941,13036,10819,37083,14384
8600000US31625,31625,ZCTA5 31625,16801,3953,"2,500-",***,12852,9548,-,**,19196,3473,20038,3969,18073,11479
8600000US31627,31627,ZCTA5 31627,22000,4451,23333,5629,-,**,24063,18045,20417,6507,22708,6294,18000,8340
8600000US31629,31629,ZCTA5 31629,17426,12590,-,**,-,**,-,**,19625,15436,42188,35542,17083,10789
8600000US31631,31631,ZCTA5 31631,27179,3326,14688,10716,21429,1155,7083,7068,28125,3516,28698,3455,27026,4924
8600000US31632,31632,ZCTA5 31632,27343,4351,18646,6715,17401,5506,21750,17254,28879,4741,31250,4901,26298,3767
8600000US31636,31636,ZCTA5 31636,26581,3512,28203,12858,27656,17707,30673,14583,26498,3417,30518,3343,21184,4150
8600000US31637,31637,ZCTA5 31637,23774,1776,25694,16873,31346,3669,8047,2238,23734,1688,29821,6026,19148,4371
8600000US31639,31639,ZCTA5 31639,23643,2651,30453,6018,24063,15921,30828,931,22980,2568,25543,3552,18258,6965
8600000US31643,31643,ZCTA5 31643,26084,2156,17232,8391,33162,24006,16295,1213,26646,1712,29490,3250,23056,7713
8600000US31645,31645,ZCTA5 31645,27220,3350,42875,17901,44063,18434,33021,26977,26361,3932,30283,11227,25661,2757
8600000US31648,31648,ZCTA5 31648,20821,4459,-,**,-,**,-,**,20565,4824,22534,2917,13750,9934
8600000US31699,31699,ZCTA5 31699,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US31701,31701,ZCTA5 31701,20397,1507,14275,4675,13182,7195,15375,7162,20921,1610,24382,4119,18443,2576
8600000US31705,31705,ZCTA5 31705,19524,1584,18341,2635,19129,4937,16875,6800,19786,1735,21424,2569,18100,2211
8600000US31707,31707,ZCTA5 31707,24101,1507,20197,3905,22268,8397,17361,6136,24710,1778,31178,2230,22218,2086
8600000US31709,31709,ZCTA5 31709,22047,1762,26290,4863,29310,6377,18188,8645,21594,1335,22140,3499,21032,1638
8600000US31711,31711,ZCTA5 31711,16938,1669,13542,862,-,**,13458,1786,17339,2001,16208,1262,23264,1087
8600000US31716,31716,ZCTA5 31716,19760,4492,11799,4519,11580,679,14167,12336,21593,4658,23047,11633,18864,7444
8600000US31720,31720,ZCTA5 31720,24076,2325,-,**,-,**,-,**,23315,2338,21042,8630,32500,22683
8600000US31722,31722,ZCTA5 31722,25156,4313,23750,19505,32500,25609,12500,10706,25469,4279,35714,9150,21250,3236
8600000US31730,31730,ZCTA5 31730,23607,1945,19013,3385,19250,7171,18750,8595,24073,1903,26298,4018,23028,1655
8600000US31733,31733,ZCTA5 31733,31167,6104,20962,18892,22212,8512,-,**,32000,4542,31791,4013,35129,17252
8600000US31749,31749,ZCTA5 31749,23477,3462,26908,5453,30313,15630,25972,17980,22818,3285,26103,9866,14919,4300
8600000US31750,31750,ZCTA5 31750,25591,1646,31051,13137,41082,8513,21700,5497,25236,2061,30110,2410,17686,3568
8600000US31757,31757,ZCTA5 31757,27223,2714,27115,17041,41250,32605,21087,12925,27227,2853,33444,6823,23125,4753
8600000US31763,31763,ZCTA5 31763,36728,2492,35893,15258,41042,22699,28929,15706,36782,2657,42069,3595,30063,4867
8600000US31768,31768,ZCTA5 31768,21684,1231,12917,2701,20174,11892,12271,2192,22059,1464,25714,2298,18897,2737
8600000US31771,31771,ZCTA5 31771,19530,2430,17105,8376,28942,12962,10875,9982,19568,2475,19063,3728,20024,3016
8600000US31772,31772,ZCTA5 31772,25500,15216,-,**,-,**,-,**,28333,14628,41500,15223,22708,15986
8600000US31778,31778,ZCTA5 31778,27949,2837,21971,5543,24821,15469,20721,8085,28519,1568,33250,6282,22778,3888
8600000US31783,31783,ZCTA5 31783,30871,7651,51696,1889,-,**,-,**,30152,7529,31848,11056,26538,5256
8600000US31787,31787,ZCTA5 31787,25410,5861,41417,1845,-,**,-,**,25093,8280,26071,4127,18580,8901
8600000US31788,31788,ZCTA5 31788,21584,4182,15217,6517,11655,2253,18547,5849,22381,7347,21349,6320,25965,5615
8600000US31793,31793,ZCTA5 31793,30602,2815,30194,16642,30333,14098,30086,22836,30753,3376,32859,4428,26986,4976
8600000US31794,31794,ZCTA5 31794,23674,1701,16524,2863,20392,7671,15893,2117,24438,2046,26730,4405,21356,2291
8600000US31801,31801,ZCTA5 31801,26540,4908,25547,20421,28750,12826,-,**,26938,6044,30163,7623,22950,7987
8600000US31803,31803,ZCTA5 31803,27931,3769,51125,19995,56346,4611,21750,15088,27386,3516,30165,5855,22969,6371
8600000US31805,31805,ZCTA5 31805,27667,3932,15882,4048,17042,7933,"2,500-",***,28394,2154,29870,14240,21938,9279
8600000US31808,31808,ZCTA5 31808,37338,5223,40907,7627,43324,3593,27900,18712,36728,5408,42229,7463,32377,5142
8600000US31810,31810,ZCTA5 31810,17083,11191,-,**,-,**,-,**,19750,12566,15417,14357,24167,7784
8600000US31811,31811,ZCTA5 31811,31587,4346,15436,1987,15133,2057,28750,17125,34075,5541,42755,14904,31273,3951
8600000US31812,31812,ZCTA5 31812,19167,18248,-,**,-,**,-,**,18958,18437,34375,4643,8462,2070
8600000US31821,31821,ZCTA5 31821,"2,500-",***,-,**,-,**,-,**,"2,500-",***,-,**,-,**
8600000US31822,31822,ZCTA5 31822,31920,5550,31786,11267,28333,14450,32262,27998,31951,6766,37010,6609,29115,6197
8600000US31824,31824,ZCTA5 31824,22500,4305,21795,15159,34083,13997,20450,1925,23417,4796,28955,5765,14487,2996
8600000US31826,31826,ZCTA5 31826,22938,5322,21905,4513,22195,6612,19333,7868,23750,6551,29688,9491,20192,4546
8600000US31827,31827,ZCTA5 31827,23268,2932,31406,25782,59531,16942,23333,8698,22843,3947,25685,3592,19271,4488
8600000US31829,31829,ZCTA5 31829,50905,5694,-,**,-,**,-,**,51250,5601,55542,3810,46607,7260
8600000US31832,31832,ZCTA5 31832,41184,3711,18403,1675,-,**,-,**,41941,9682,51172,13775,40595,21486
8600000US31833,31833,ZCTA5 31833,24872,3456,27039,4581,26414,2693,-,**,23388,6389,30612,6604,17292,7915
8600000US31836,31836,ZCTA5 31836,17798,5939,35125,6568,35875,7180,-,**,17281,3250,14333,9270,18125,6014
8600000US31903,31903,ZCTA5 31903,16547,1005,17905,2955,20227,4811,16266,2991,16332,1094,17756,3250,15153,1450
8600000US31904,31904,ZCTA5 31904,28296,2142,22407,7988,33244,7139,16094,6047,28728,2488,33820,3715,23449,2933
8600000US31906,31906,ZCTA5 31906,22213,1550,18000,3753,21071,5852,16126,2756,23154,2547,26282,3735,21558,1484
8600000US31907,31907,ZCTA5 31907,23139,1770,22821,3941,27515,10864,21918,5154,23207,2059,26269,1733,21497,1240
8600000US31909,31909,ZCTA5 31909,31494,1426,23980,8634,41180,14264,16250,7356,31856,1616,38484,3800,27063,3857
8600000US32025,32025,ZCTA5 32025,30089,3617,16806,8036,28750,13273,13092,3984,30543,1992,32786,3601,25460,3331
8600000US32026,32026,ZCTA5 32026,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32040,32040,ZCTA5 32040,29783,3848,18983,16137,16829,1793,30184,23616,30120,4025,38079,5765,22176,4406
8600000US32044,32044,ZCTA5 32044,33268,2837,36356,10560,36729,29295,-,**,32500,2326,50320,29036,23393,4739
8600000US32052,32052,ZCTA5 32052,23810,7169,18462,14599,31154,10432,15577,3157,25046,7602,30652,8864,21788,4698
8600000US32055,32055,ZCTA5 32055,22733,2920,21906,3878,20060,5694,23250,7138,22977,3430,29808,4649,20043,3653
8600000US32060,32060,ZCTA5 32060,23360,1756,11520,2084,11782,7817,11328,2148,23840,1796,29671,6799,21212,2274
8600000US32061,32061,ZCTA5 32061,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32063,32063,ZCTA5 32063,31677,1953,35667,15624,39778,9588,13542,11724,31647,2364,40484,6589,25983,2489
8600000US32065,32065,ZCTA5 32065,31187,1939,30804,7628,33370,3618,12005,6666,31269,2322,38478,5875,26853,3500
8600000US32068,32068,ZCTA5 32068,26899,1946,24691,5822,24107,15895,25363,6506,27176,2123,37350,3505,21112,1768
8600000US32071,32071,ZCTA5 32071,24198,2799,21758,3442,22137,13805,21066,11931,24792,2806,25341,3993,24127,2892
8600000US32072,32072,ZCTA5 32072,27140,14898,-,**,-,**,-,**,27140,14898,-,**,26165,917
8600000US32073,32073,ZCTA5 32073,30288,2165,30571,9023,42000,17474,16250,13860,30270,2261,32224,3237,26058,2213
8600000US32079,32079,ZCTA5 32079,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32083,32083,ZCTA5 32083,30148,4631,26296,3294,21042,586,-,**,30717,3931,31484,7565,29792,4632
8600000US32084,32084,ZCTA5 32084,22907,1551,16421,7589,15572,7369,18160,13931,23485,1440,24658,2075,22319,1836
8600000US32086,32086,ZCTA5 32086,27364,1902,18906,6835,18652,11128,19904,11156,28072,2585,31720,4855,26098,1748
8600000US32095,32095,ZCTA5 32095,39344,10006,35231,27266,51125,40683,17386,12938,40402,12715,61774,13106,25868,3753
8600000US32102,32102,ZCTA5 32102,14847,2039,9853,1857,9191,3056,-,**,14974,2168,16991,3985,14055,1718
8600000US32113,32113,ZCTA5 32113,25166,8228,30587,8871,31061,3435,11141,2564,22236,8793,19677,9624,25640,7523
8600000US32114,32114,ZCTA5 32114,18414,1601,15579,3579,10912,6761,17198,6496,18809,1698,21003,1903,17570,1829
8600000US32117,32117,ZCTA5 32117,21713,1252,20012,4447,21123,6321,18611,7649,21897,1335,22012,1840,21777,1735
8600000US32118,32118,ZCTA5 32118,24375,3497,23090,10947,20702,8548,32294,24590,24613,3843,23724,4395,25290,3979
8600000US32119,32119,ZCTA5 32119,23420,2069,16591,6371,14489,7822,20134,6365,24208,2143,25842,3512,22969,1948
8600000US32127,32127,ZCTA5 32127,29831,2490,16750,8503,20060,11564,13938,11424,30776,1753,33230,3848,27513,2323
8600000US32132,32132,ZCTA5 32132,26570,2341,14716,5732,20231,10568,8984,8651,27163,2585,29531,5964,26512,2267
8600000US32133,32133,ZCTA5 32133,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32137,32137,ZCTA5 32137,27417,2070,20186,4454,21858,14570,16960,5163,27813,2088,31188,4520,25177,3386
8600000US32140,32140,ZCTA5 32140,22352,8046,-,**,-,**,-,**,23750,7561,20101,15592,31442,10526
8600000US32141,32141,ZCTA5 32141,26965,2045,17371,2742,17270,5922,17736,17328,27814,2673,32227,1719,22492,5421
8600000US32159,32159,ZCTA5 32159,21698,1310,10463,7951,9208,6569,16450,13124,22371,1777,24973,5959,21501,1286
8600000US32164,32164,ZCTA5 32164,25451,1294,25781,6723,32395,6887,21846,5560,25434,1331,26917,3260,22234,2787
8600000US32174,32174,ZCTA5 32174,25390,1259,14529,6635,16157,9303,11500,9677,25907,1188,28820,3633,22327,2503
8600000US32176,32176,ZCTA5 32176,24501,2585,15156,6946,14688,9663,16406,15282,25339,2352,32386,3552,20901,1753
8600000US32177,32177,ZCTA5 32177,22363,1966,15188,4917,17125,9290,14281,4242,23136,2465,27057,4933,19842,2851
8600000US32193,32193,ZCTA5 32193,21250,6540,-,**,-,**,-,**,19432,7243,24625,7256,17000,8659
8600000US32195,32195,ZCTA5 32195,31664,5851,16285,816,15799,8004,-,**,32185,6279,32307,7860,31083,10627
8600000US32204,32204,ZCTA5 32204,35145,6595,25729,12428,40598,16156,15823,7331,35497,5343,40298,4432,29615,13549
8600000US32205,32205,ZCTA5 32205,30366,2194,21505,7155,25188,9280,15875,12134,31001,2268,32948,4234,28960,2383
8600000US32206,32206,ZCTA5 32206,21708,1235,19596,5313,17130,4549,24550,9560,21840,1264,23750,2788,19747,2016
8600000US32207,32207,ZCTA5 32207,26567,1434,21035,1902,24848,4553,15486,10458,27112,1745,28994,2914,25341,2418
8600000US32208,32208,ZCTA5 32208,23833,1540,20576,4025,21424,4500,17294,8116,24151,1597,24242,2371,24089,2162
8600000US32209,32209,ZCTA5 32209,18632,1348,17242,3186,9000,6027,20568,4105,18798,1461,19264,2242,18258,2313
8600000US32210,32210,ZCTA5 32210,25590,1250,23405,4782,31618,4125,17193,2404,25750,1303,30171,1563,22948,1052
8600000US32211,32211,ZCTA5 32211,25470,1775,21296,6301,27514,6374,17446,5828,25674,1639,27484,2036,23452,2983
8600000US32216,32216,ZCTA5 32216,30833,1796,23973,5704,30987,12840,19439,2930,31245,1755,34161,3146,26524,4091
8600000US32217,32217,ZCTA5 32217,28383,3105,17837,7286,20372,9376,12857,8433,30060,2723,32656,3583,26276,2935
8600000US32218,32218,ZCTA5 32218,30703,1506,19789,2927,21932,4353,12259,8835,31947,1537,36737,3121,29513,2622
8600000US32219,32219,ZCTA5 32219,25700,2471,11434,2403,10963,1765,16691,10637,26205,2440,27192,5191,24642,4062
8600000US32223,32223,ZCTA5 32223,39484,3061,25967,4647,30921,9705,24769,3739,40792,1983,45469,4275,36357,5169
8600000US32224,32224,ZCTA5 32224,35597,3044,20900,7680,36210,13119,10828,5875,36550,2776,45748,9434,31827,2650
8600000US32225,32225,ZCTA5 32225,35053,1880,27887,8078,35938,11264,16023,7285,35427,1811,40515,1848,31636,1842
8600000US32226,32226,ZCTA5 32226,37595,3650,25514,7021,24625,15616,25757,13290,38554,3368,42914,3560,34138,4231
8600000US32228,32228,ZCTA5 32228,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32233,32233,ZCTA5 32233,28940,2804,17768,5418,11833,5120,21103,5596,29643,2709,30200,3917,29033,3047
8600000US32234,32234,ZCTA5 32234,27784,2064,26071,19100,25875,25789,26563,18219,27875,1963,27813,3578,27935,3142
8600000US32244,32244,ZCTA5 32244,28373,2567,23277,8817,14601,10788,25420,3943,29346,2755,32430,1922,24137,2200
8600000US32246,32246,ZCTA5 32246,29236,1960,24615,9583,27630,7358,20989,12416,29477,2024,34817,3358,25505,1430
8600000US32250,32250,ZCTA5 32250,41179,3478,23176,9383,24679,18536,18056,10729,41921,3379,47933,4451,35929,3782
8600000US32254,32254,ZCTA5 32254,24030,3087,15737,4901,25119,24088,15417,3690,25078,3113,30005,2810,20284,1918
8600000US32256,32256,ZCTA5 32256,35236,1846,29667,4204,27372,14281,29736,11415,35576,1774,40037,4483,32752,2001
8600000US32277,32277,ZCTA5 32277,27395,1647,27235,5960,29821,20097,26938,2158,27408,1876,30459,2339,25092,1959
8600000US32301,32301,ZCTA5 32301,22858,1852,21831,2628,20517,6810,23125,3238,23122,2306,25847,2701,21170,2047
8600000US32303,32303,ZCTA5 32303,26047,1240,20273,4203,16181,9032,21866,5428,26257,1271,27110,1486,24460,2723
8600000US32304,32304,ZCTA5 32304,7900,738,10328,3777,15197,6787,7336,3507,7758,710,9020,1227,6883,487
8600000US32308,32308,ZCTA5 32308,32247,2143,16490,14639,24464,19510,6554,2277,32678,2722,34543,3377,31348,2925
8600000US32309,32309,ZCTA5 32309,39625,1830,38972,2366,38396,2184,40729,11386,39843,2262,51559,4745,34740,2340
8600000US32312,32312,ZCTA5 32312,46677,2995,35909,22035,62083,17759,31150,19126,46886,3150,59986,3366,37366,2735
8600000US32317,32317,ZCTA5 32317,41216,1716,32500,11751,31520,10558,34766,30256,41405,1915,42674,9462,40907,1998
8600000US32320,32320,ZCTA5 32320,28239,2801,19564,6894,23429,14444,18808,2022,29119,1956,28670,2065,30871,6547
8600000US32321,32321,ZCTA5 32321,26140,2628,21352,5009,21862,11622,16818,9087,26674,3430,27338,10369,26375,2580
8600000US32330,32330,ZCTA5 32330,24712,6591,"2,500-",***,-,**,-,**,25000,8134,29000,24114,24605,7099
8600000US32331,32331,ZCTA5 32331,26882,6549,26607,10277,26429,21731,32885,15699,27004,7884,29808,10187,25675,10183
8600000US32333,32333,ZCTA5 32333,29135,4259,36196,12393,39833,17365,31406,12428,28062,4076,30986,5578,26865,2331
8600000US32334,32334,ZCTA5 32334,35674,1377,35769,18913,36154,25040,-,**,35665,1596,38426,4313,30054,12534
8600000US32336,32336,ZCTA5 32336,21250,10936,18839,11151,-,**,18438,5810,24625,12034,32938,26219,21111,13604
8600000US32340,32340,ZCTA5 32340,22666,3869,11167,2406,10705,2172,13214,8844,26018,1900,29438,3392,21834,3589
8600000US32343,32343,ZCTA5 32343,35341,2884,30227,13981,-,**,24375,12352,35548,2787,36838,3553,34313,4662
8600000US32344,32344,ZCTA5 32344,28832,3736,21150,7623,21125,16139,21167,8053,30284,2687,36410,6832,24896,3122
8600000US32346,32346,ZCTA5 32346,19271,8364,17917,2441,-,**,-,**,24886,9927,21000,15863,25529,19738
8600000US32347,32347,ZCTA5 32347,23316,3724,33878,4340,36466,7809,12159,10582,22225,2908,24210,4307,19770,4723
8600000US32351,32351,ZCTA5 32351,25634,1454,16165,2610,17097,8723,15134,4885,26100,1393,27197,2157,24994,2265
8600000US32361,32361,ZCTA5 32361,29167,24845,-,**,-,**,-,**,29167,24845,50455,12565,27391,7359
8600000US32399,32399,ZCTA5 32399,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32401,32401,ZCTA5 32401,23086,1665,21269,5511,24167,3556,16402,5954,23322,1810,25520,1939,21292,1469
8600000US32404,32404,ZCTA5 32404,25923,1219,27500,7208,39205,9972,22697,4056,25875,1188,31137,2247,21535,1654
8600000US32405,32405,ZCTA5 32405,25641,1204,25246,5908,25464,7132,24886,11432,25690,1333,28118,4848,21938,1577
8600000US32407,32407,ZCTA5 32407,27965,4060,30533,9132,26696,24921,30864,9778,27684,4233,35525,13247,24904,3236
8600000US32409,32409,ZCTA5 32409,31153,3382,28704,1859,29250,18299,28649,1526,32270,3728,40030,4937,27679,4022
8600000US32421,32421,ZCTA5 32421,28807,3477,21250,10927,16522,16274,22375,9691,30838,4717,33393,6449,28177,5843
8600000US32424,32424,ZCTA5 32424,25046,3272,19410,1621,12750,5928,20833,2128,25724,1590,26919,4181,22344,8180
8600000US32425,32425,ZCTA5 32425,22907,1792,23636,9288,27308,17254,18333,11182,22797,2084,29324,7215,19628,3619
8600000US32427,32427,ZCTA5 32427,21855,3591,8750,4956,8750,4956,-,**,22500,3164,24213,10347,20905,5410
8600000US32428,32428,ZCTA5 32428,26088,2389,21726,4881,28158,9184,18409,5056,26510,2766,28186,3667,24555,3979
8600000US32432,32432,ZCTA5 32432,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32433,32433,ZCTA5 32433,20764,1899,20821,8550,24057,4509,13125,9972,20760,1824,21925,3524,19368,2253
8600000US32443,32443,ZCTA5 32443,21771,4190,15121,7087,12000,11060,15927,12266,23571,5272,27353,10501,22067,3967
8600000US32444,32444,ZCTA5 32444,33996,3930,27406,9639,32727,17318,26786,11230,35138,3588,39149,3254,28638,3658
8600000US32447,32447,ZCTA5 32447,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32449,32449,ZCTA5 32449,30227,6238,-,**,-,**,-,**,30227,4527,32159,27480,29531,4438
8600000US32461,32461,ZCTA5 32461,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32466,32466,ZCTA5 32466,25649,4457,20244,8611,22165,20169,6142,1167,27151,5529,29844,10639,25608,7410
8600000US32501,32501,ZCTA5 32501,24708,2529,14077,6555,16875,10761,13718,9818,25221,2088,27734,4868,20559,4707
8600000US32503,32503,ZCTA5 32503,20152,1446,25802,5044,25673,8656,25982,7107,19909,1637,22258,2485,16795,2179
8600000US32504,32504,ZCTA5 32504,25225,1596,16226,2948,19447,15371,11680,1464,25578,1489,28693,3688,24497,2146
8600000US32505,32505,ZCTA5 32505,23161,1630,19873,3672,20786,5305,18777,6708,23536,1755,26108,1650,20726,2091
8600000US32506,32506,ZCTA5 32506,25542,1192,22037,4762,27750,8369,14231,11842,25687,1179,29338,2614,21316,1655
8600000US32507,32507,ZCTA5 32507,28209,2783,16667,8092,16071,7943,17829,12714,29445,2705,35330,2606,23486,2563
8600000US32508,32508,ZCTA5 32508,35304,8300,-,**,-,**,-,**,35375,7517,35476,7554,35223,13262
8600000US32509,32509,ZCTA5 32509,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32511,32511,ZCTA5 32511,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32514,32514,ZCTA5 32514,25964,2041,15625,5733,20742,14335,13750,5448,26765,2216,32169,1540,21835,1901
8600000US32526,32526,ZCTA5 32526,31462,1081,26344,3839,30222,7770,22297,8120,31849,1224,37635,2445,27443,1498
8600000US32530,32530,ZCTA5 32530,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32533,32533,ZCTA5 32533,31109,1618,19957,5860,22367,16060,16773,3740,31531,1497,41790,3618,25958,1374
8600000US32534,32534,ZCTA5 32534,26981,1798,25276,11796,40536,24959,19043,8849,27205,2162,28465,6561,26677,2540
8600000US32536,32536,ZCTA5 32536,27201,4105,32781,13843,46841,32873,19032,13557,26982,4274,40824,6887,21066,1430
8600000US32539,32539,ZCTA5 32539,30271,1678,21686,10986,30063,28905,21607,8799,30437,1563,37226,3292,24128,3660
8600000US32542,32542,ZCTA5 32542,20963,3169,-,**,-,**,-,**,21132,3649,28025,10575,19167,14860
8600000US32547,32547,ZCTA5 32547,23288,2117,14231,5231,14153,10236,14345,8170,23955,2268,30151,2374,20907,1425
8600000US32548,32548,ZCTA5 32548,26078,1566,17250,10792,14233,11568,21550,4670,26594,1563,30737,2528,23596,1722
8600000US32561,32561,ZCTA5 32561,41631,3522,30912,15038,30208,21961,31250,25639,42264,5205,60047,23116,32282,8824
8600000US32563,32563,ZCTA5 32563,31081,2099,23351,7535,26296,21951,18462,14038,31491,2014,36769,3998,26769,2002
8600000US32566,32566,ZCTA5 32566,30443,2505,30445,5324,31671,5496,26111,15487,30442,2885,36178,3669,25302,4309
8600000US32567,32567,ZCTA5 32567,27762,4508,16071,15302,39375,7749,10875,4648,28872,4367,27500,5945,30104,6199
8600000US32569,32569,ZCTA5 32569,28205,4826,20313,3368,22524,5415,18920,5572,30296,3729,35352,6382,23391,3948
8600000US32570,32570,ZCTA5 32570,27330,1983,24757,7735,30429,12928,20302,7619,27521,1989,33997,3304,21684,1156
8600000US32571,32571,ZCTA5 32571,31235,1246,23690,8677,26061,17577,20000,6630,31556,1354,40562,2905,25141,2805
8600000US32577,32577,ZCTA5 32577,29419,4068,25625,14260,22500,16581,-,**,29798,4057,36625,12588,26510,3173
8600000US32579,32579,ZCTA5 32579,28979,1970,25583,12129,26417,17905,24038,14189,29193,2171,30864,6951,25556,4117
8600000US32583,32583,ZCTA5 32583,28334,2480,23200,7398,25451,9859,17313,15686,28816,2582,35417,2688,23560,3631
8600000US32603,32603,ZCTA5 32603,5467,2092,3317,2074,4205,2673,2667,2496,5638,2280,7539,5160,4704,1748
8600000US32605,32605,ZCTA5 32605,34422,3039,32616,15262,27250,22654,33924,13084,34792,3194,36628,3751,32384,2548
8600000US32607,32607,ZCTA5 32607,20736,1543,18961,3875,18804,9972,19194,4939,20850,1619,22855,3837,18917,1977
8600000US32608,32608,ZCTA5 32608,25855,1504,20938,8323,37708,8909,9526,3112,25964,1497,29776,2766,22175,3163
8600000US32612,32612,ZCTA5 32612,"2,500-",***,3750,1828,4779,1927,"2,500-",***,"2,500-",***,"2,500-",***,"2,500-",***
8600000US32619,32619,ZCTA5 32619,21739,4183,17163,10990,15625,7352,58164,43382,22026,4150,25943,7590,21273,2983
8600000US32621,32621,ZCTA5 32621,21641,3273,17944,3482,19056,8624,15119,13670,22491,3137,23994,14217,21869,4139
8600000US32626,32626,ZCTA5 32626,24252,2450,24250,12319,35250,22924,19167,6799,24253,2569,28409,5054,20938,7572
8600000US32628,32628,ZCTA5 32628,29095,4907,14000,9621,23750,5143,13275,3581,31128,4802,35871,7935,25331,9130
8600000US32631,32631,ZCTA5 32631,27028,3936,-,**,-,**,-,**,27028,3936,27250,25752,26850,1537
8600000US32639,32639,ZCTA5 32639,-,**,-,**,-,**,-,**,-,**,-,**,-,**
8600000US32641,32641,ZCTA5 32641,22512,1510,21042,15995,32738,2511,16761,8132,22542,1519,21908,1675,23406,2862
8600000US32643,32643,ZCTA5 32643,30809,2795,16969,8716,20536,10439,15104,5612,31384,2685,32365,10254,30414,4650
8600000US32658,32658,ZCTA5 32658,27375,9140,-,**,-,**,-,**,27375,9140,27083,7009,31250,19892
8600000US32667,32667,ZCTA5 32667,32979,5115,32841,6866,28333,7603,34028,11277,33010,5427,31875,8922,34732,5792
8600000US32669,32669,ZCTA5 32669,37194,3579,25341,12063,33750,20019,21375,7922,37603,3859,44254,5571,32272,6411
8600000US32681,32681,ZCTA5 32681,-,**,-,**,-,**,-,**,-,**,-,**,-,**
